key,word,verse,word_num,lemma,root,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
LXX-Judg-005-017-036,Ασηρ,17,36,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*ASHR,*ASHR
LXX-Judg-005-017-037,παρῴκησεν,17,37,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:PARW/|KHSEN,PARW/|KHSEN
LXX-Judg-005-017-038,παρ’,17,38,strong:G3844,παρά,G3844,packard:P,P,Preposition,,,,,,,,betacode:PAR',PAR'
LXX-Judg-005-017-039,αἰγιαλὸν,17,39,strong:G123,,G123,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:AI)GIALO\N,AI)GIALO\N
LXX-Judg-005-017-040,θαλασσῶν,17,40,strong:G2281,θάλασσα,G2281,packard:N1S-GPF,N1S-GPF,Noun,,,,,Plural,Genitive,Feminine,betacode:QALASSW=N,QALASSW=N
LXX-Judg-005-017-041,καὶ,17,41,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-017-042,ἐπὶ,17,42,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-017-043,τὰς,17,43,strong:G3588,ὁ,G3588,packard:RA-APF,RA-APF,Article,,,,,Plural,Accusative,Feminine,betacode:TA\S,TA\S
LXX-Judg-005-017-044,διακοπὰς,17,44,,,,packard:N1-APF,N1-APF,Noun,,,,,Plural,Accusative,Feminine,betacode:DIAKOPA\S,DIAKOPA\S
LXX-Judg-005-017-045,αὐτοῦ,17,45,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-017-046,κατεσκήνωσεν,17,46,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:KATESKH/NWSEN,KATESKH/NWSEN
18,18,18,,,,,,,,,,,,,,,,
LXX-Judg-005-018-001,Ζαβουλων,18,1,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*ZABOULWN,*ZABOULWN
LXX-Judg-005-018-002,λαὸς,18,2,strong:G2992,λαός,G2992,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:LAO\S,LAO\S
LXX-Judg-005-018-003,ὠνείδισεν,18,3,strong:G3679,ὀνειδίζω,G3679,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:W)NEI/DISEN,W)NEI/DISEN
LXX-Judg-005-018-004,ψυχὴν,18,4,strong:G5590,ψυχή,G5590,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:YUXH\N,YUXH\N
LXX-Judg-005-018-005,αὐτοῦ,18,5,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-018-006,εἰς,18,6,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-018-007,θάνατον,18,7,strong:G2288,θάνατος,G2288,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:QA/NATON,QA/NATON
LXX-Judg-005-018-008,καὶ,18,8,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-018-009,Νεφθαλι,18,9,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*NEFQALI,*NEFQALI
LXX-Judg-005-018-010,ἐπὶ,18,10,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-018-011,ὕψη,18,11,strong:G5311,ὕψος,G5311,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:U(/YH,U(/YH
LXX-Judg-005-018-012,ἀγροῦ,18,12,strong:G68,,G68,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:A)GROU=,A)GROU=
LXX-Judg-005-018-013,Ζαβουλων,18,13,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*ZABOULWN,*ZABOULWN
LXX-Judg-005-018-014,λαὸς,18,14,strong:G2992,λαός,G2992,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:LAO\S,LAO\S
LXX-Judg-005-018-015,ὀνειδίσας,18,15,strong:G3679,ὀνειδίζω,G3679,packard:VA-AAPNSM,VA-AAPNSM,Verb,Aorist,Active,Participle,,Singular,Nominative,Masculine,betacode:O)NEIDI/SAS,O)NEIDI/SAS
LXX-Judg-005-018-016,ψυχὴν,18,16,strong:G5590,ψυχή,G5590,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:YUXH\N,YUXH\N
LXX-Judg-005-018-017,αὐτοῦ,18,17,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-018-018,εἰς,18,18,strong:G1519,εἰς,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Judg-005-018-019,θάνατον,18,19,strong:G2288,θάνατος,G2288,packard:N2-ASM,N2-ASM,Noun,,,,,Singular,Accusative,Masculine,betacode:QA/NATON,QA/NATON
LXX-Judg-005-018-020,καὶ,18,20,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-018-021,Νεφθαλιμ,18,21,,,,packard:N-NPM,N-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:*NEFQALIM,*NEFQALIM
LXX-Judg-005-018-022,ἐπὶ,18,22,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-018-023,ὕψη,18,23,strong:G5311,ὕψος,G5311,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:U(/YH,U(/YH
LXX-Judg-005-018-024,ἀγροῦ,18,24,strong:G68,,G68,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:A)GROU=,A)GROU=
19,19,19,,,,,,,,,,,,,,,,
LXX-Judg-005-019-001,ἦλθον,19,1,strong:G2064,ἔρχομαι,G2064,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:H)=LQON,H)=LQON
LXX-Judg-005-019-002,αὐτῶν,19,2,strong:G846,,G846,packard:RD-GPM,RD-GPM,Demonstrative Pronoun,,,,,Plural,Genitive,Masculine,betacode:AU)TW=N,AU)TW=N
LXX-Judg-005-019-003,βασιλεῖς,19,3,strong:G935,,G935,packard:N3V-NPM,N3V-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:BASILEI=S,BASILEI=S
LXX-Judg-005-019-004,παρετάξαντο,19,4,,,,packard:VAI-AMI3P,VAI-AMI3P,Verb,Aorist,Middle,Indicative,3,Plural,,,betacode:PARETA/CANTO,PARETA/CANTO
LXX-Judg-005-019-005,τότε,19,5,strong:G5119,τότε,G5119,packard:D,D,Adverb,,,,,,,,betacode:TO/TE,TO/TE
LXX-Judg-005-019-006,ἐπολέμησαν,19,6,strong:G4170,πολεμέω,G4170,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)POLE/MHSAN,E)POLE/MHSAN
LXX-Judg-005-019-007,βασιλεῖς,19,7,strong:G935,,G935,packard:N3V-NPM,N3V-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:BASILEI=S,BASILEI=S
LXX-Judg-005-019-008,Χανααν,19,8,,,,packard:N-GS,N-GS,Noun,,,,,Singular,Genitive,,betacode:*XANAAN,*XANAAN
LXX-Judg-005-019-009,ἐν,19,9,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-019-010,Θανααχ,19,10,,,,packard:N-DS,N-DS,Noun,,,,,Singular,Dative,,betacode:*QANAAX,*QANAAX
LXX-Judg-005-019-011,ἐπὶ,19,11,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-019-012,ὕδατι,19,12,strong:G5204,ὕδωρ,G5204,packard:N3T-DSN,N3T-DSN,Noun,,,,,Singular,Dative,Neuter,betacode:U(/DATI,U(/DATI
LXX-Judg-005-019-013,Μεγεδδω,19,13,,,,packard:N-GS,N-GS,Noun,,,,,Singular,Genitive,,betacode:*MEGEDDW,*MEGEDDW
LXX-Judg-005-019-014,δῶρον,19,14,strong:G1435,δῶρον,G1435,packard:N2N-ASN,N2N-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:DW=RON,DW=RON
LXX-Judg-005-019-015,ἀργυρίου,19,15,strong:G694,,G694,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:A)RGURI/OU,A)RGURI/OU
LXX-Judg-005-019-016,οὐκ,19,16,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)K,OU)K
LXX-Judg-005-019-017,ἔλαβον,19,17,strong:G2983,λαμβάνω,G2983,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)/LABON,E)/LABON
LXX-Judg-005-019-018,ἦλθον,19,18,strong:G2064,ἔρχομαι,G2064,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:H)=LQON,H)=LQON
LXX-Judg-005-019-019,βασιλεῖς,19,19,strong:G935,,G935,packard:N3V-NPM,N3V-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:BASILEI=S,BASILEI=S
LXX-Judg-005-019-020,καὶ,19,20,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-019-021,παρετάξαντο,19,21,,,,packard:VAI-AMI3P,VAI-AMI3P,Verb,Aorist,Middle,Indicative,3,Plural,,,betacode:PARETA/CANTO,PARETA/CANTO
LXX-Judg-005-019-022,τότε,19,22,strong:G5119,τότε,G5119,packard:D,D,Adverb,,,,,,,,betacode:TO/TE,TO/TE
LXX-Judg-005-019-023,ἐπολέμησαν,19,23,strong:G4170,πολεμέω,G4170,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)POLE/MHSAN,E)POLE/MHSAN
LXX-Judg-005-019-024,βασιλεῖς,19,24,strong:G935,,G935,packard:N3V-NPM,N3V-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:BASILEI=S,BASILEI=S
LXX-Judg-005-019-025,Χανααν,19,25,,,,packard:N-GS,N-GS,Noun,,,,,Singular,Genitive,,betacode:*XANAAN,*XANAAN
LXX-Judg-005-019-026,ἐν,19,26,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-019-027,Θενναχ,19,27,,,,packard:N-DS,N-DS,Noun,,,,,Singular,Dative,,betacode:*QENNAX,*QENNAX
LXX-Judg-005-019-028,ἐπὶ,19,28,strong:G1909,ἐπί,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Judg-005-019-029,ὕδατος,19,29,strong:G5204,ὕδωρ,G5204,packard:N3T-GSN,N3T-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:U(/DATOS,U(/DATOS
LXX-Judg-005-019-030,Μαγεδδω,19,30,,,,packard:N-GS,N-GS,Noun,,,,,Singular,Genitive,,betacode:*MAGEDDW,*MAGEDDW
LXX-Judg-005-019-031,πλεονεξίαν,19,31,strong:G4124,πλεονεξία,G4124,packard:N1A-ASF,N1A-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:PLEONECI/AN,PLEONECI/AN
LXX-Judg-005-019-032,ἀργυρίου,19,32,strong:G694,,G694,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:A)RGURI/OU,A)RGURI/OU
LXX-Judg-005-019-033,οὐκ,19,33,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)K,OU)K
LXX-Judg-005-019-034,ἔλαβον,19,34,strong:G2983,λαμβάνω,G2983,packard:VBI-AAI3P,VBI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)/LABON,E)/LABON
20,20,20,,,,,,,,,,,,,,,,
LXX-Judg-005-020-001,ἐξ,20,1,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)C,E)C
LXX-Judg-005-020-002,οὐρανοῦ,20,2,strong:G3772,οὐρανός,G3772,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:OU)RANOU=,OU)RANOU=
LXX-Judg-005-020-003,παρετάξαντο,20,3,,,,packard:VAI-AMI3P,VAI-AMI3P,Verb,Aorist,Middle,Indicative,3,Plural,,,betacode:PARETA/CANTO,PARETA/CANTO
LXX-Judg-005-020-004,οἱ,20,4,strong:G3588,ὁ,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Judg-005-020-005,ἀστέρες,20,5,strong:G792,,G792,packard:N3-NPM,N3-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:A)STE/RES,A)STE/RES
LXX-Judg-005-020-006,ἐκ,20,6,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Judg-005-020-007,τρίβων,20,7,strong:G5147,τρίβος,G5147,packard:N2-GPM,N2-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:TRI/BWN,TRI/BWN
LXX-Judg-005-020-008,αὐτῶν,20,8,strong:G846,,G846,packard:RD-GPM,RD-GPM,Demonstrative Pronoun,,,,,Plural,Genitive,Masculine,betacode:AU)TW=N,AU)TW=N
LXX-Judg-005-020-009,παρετάξαντο,20,9,,,,packard:VAI-AMI3P,VAI-AMI3P,Verb,Aorist,Middle,Indicative,3,Plural,,,betacode:PARETA/CANTO,PARETA/CANTO
LXX-Judg-005-020-010,μετὰ,20,10,strong:G3326,μετά,G3326,packard:P,P,Preposition,,,,,,,,betacode:META\,META\
LXX-Judg-005-020-011,Σισαρα,20,11,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
LXX-Judg-005-020-012,ἐκ,20,12,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Judg-005-020-013,τοῦ,20,13,strong:G3588,ὁ,G3588,packard:RA-GSM,RA-GSM,Article,,,,,Singular,Genitive,Masculine,betacode:TOU=,TOU=
LXX-Judg-005-020-014,οὐρανοῦ,20,14,strong:G3772,οὐρανός,G3772,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:OU)RANOU=,OU)RANOU=
LXX-Judg-005-020-015,ἐπολέμησαν,20,15,strong:G4170,πολεμέω,G4170,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)POLE/MHSAN,E)POLE/MHSAN
LXX-Judg-005-020-016,ἀστέρες,20,16,strong:G792,,G792,packard:N3-NPM,N3-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:A)STE/RES,A)STE/RES
LXX-Judg-005-020-017,ἐκ,20,17,strong:G1537,ἐκ,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Judg-005-020-018,τῆς,20,18,strong:G3588,ὁ,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Judg-005-020-019,τάξεως,20,19,strong:G5010,τάξις,G5010,packard:N3I-GSF,N3I-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:TA/CEWS,TA/CEWS
LXX-Judg-005-020-020,αὐτῶν,20,20,strong:G846,,G846,packard:RD-GPM,RD-GPM,Demonstrative Pronoun,,,,,Plural,Genitive,Masculine,betacode:AU)TW=N,AU)TW=N
LXX-Judg-005-020-021,ἐπολέμησαν,20,21,strong:G4170,πολεμέω,G4170,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)POLE/MHSAN,E)POLE/MHSAN
LXX-Judg-005-020-022,μετὰ,20,22,strong:G3326,μετά,G3326,packard:P,P,Preposition,,,,,,,,betacode:META\,META\
LXX-Judg-005-020-023,Σισαρα,20,23,,,,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*SISARA,*SISARA
21,21,21,,,,,,,,,,,,,,,,
LXX-Judg-005-021-001,χειμάρρους,21,1,strong:G5493,χείμαῤῥος,G5493,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-002,Κισων,21,2,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*KISWN,*KISWN
LXX-Judg-005-021-003,ἐξέσυρεν,21,3,,,,packard:VAI-AAI3S,VAI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)CE/SUREN,E)CE/SUREN
LXX-Judg-005-021-004,αὐτούς,21,4,strong:G846,,G846,packard:RD-APM,RD-APM,Demonstrative Pronoun,,,,,Plural,Accusative,Masculine,betacode:AU)TOU/S,AU)TOU/S
LXX-Judg-005-021-005,χειμάρρους,21,5,strong:G5493,χείμαῤῥος,G5493,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-006,ἀρχαίων,21,6,strong:G744,,G744,packard:A1A-GPM,A1A-GPM,Adjective,,,,,Plural,Genitive,Masculine,betacode:A)RXAI/WN,A)RXAI/WN
LXX-Judg-005-021-007,χειμάρρους,21,7,strong:G5493,χείμαῤῥος,G5493,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-008,Κισων,21,8,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*KISWN,*KISWN
LXX-Judg-005-021-009,καταπατήσει,21,9,,,,packard:VF-FAI3S,VF-FAI3S,Verb,Future,Active,Indicative,3,Singular,,,betacode:KATAPATH/SEI,KATAPATH/SEI
LXX-Judg-005-021-010,αὐτὸν,21,10,strong:G846,,G846,packard:RD-ASM,RD-ASM,Demonstrative Pronoun,,,,,Singular,Accusative,Masculine,betacode:AU)TO\N,AU)TO\N
LXX-Judg-005-021-011,ψυχή,21,11,strong:G5590,ψυχή,G5590,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:YUXH/,YUXH/
LXX-Judg-005-021-012,μου,21,12,strong:G1473,ἐγώ,G1473,packard:RP-GS,RP-GS,Personal/Possessive Pronoun,,,,,Singular,Genitive,,betacode:MOU,MOU
LXX-Judg-005-021-013,δυνατή,21,13,strong:G1415,δυνατός,G1415,packard:A1-NSF,A1-NSF,Adjective,,,,,Singular,Nominative,Feminine,betacode:DUNATH/,DUNATH/
LXX-Judg-005-021-014,χειμάρρους,21,14,strong:G5493,χείμαῤῥος,G5493,packard:A1C-NSM,A1C-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-015,Κισων,21,15,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*KISWN,*KISWN
LXX-Judg-005-021-016,ἐξέβαλεν,21,16,,,,packard:VBI-AAI3S,VBI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:E)CE/BALEN,E)CE/BALEN
LXX-Judg-005-021-017,αὐτούς,21,17,strong:G846,,G846,packard:RD-APM,RD-APM,Demonstrative Pronoun,,,,,Plural,Accusative,Masculine,betacode:AU)TOU/S,AU)TOU/S
LXX-Judg-005-021-018,χειμάρρους,21,18,strong:G5493,χείμαῤῥος,G5493,packard:A1C-NSM,A1C-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-019,καδημιμ,21,19,,,,packard:N-NPM,N-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:KADHMIM,KADHMIM
LXX-Judg-005-021-020,χειμάρρους,21,20,strong:G5493,χείμαῤῥος,G5493,packard:A1C-NSM,A1C-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:XEIMA/RROUS,XEIMA/RROUS
LXX-Judg-005-021-021,Κισων,21,21,,,,packard:N-NSM,N-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:*KISWN,*KISWN
LXX-Judg-005-021-022,καταπατήσει,21,22,,,,packard:VF-FAI3S,VF-FAI3S,Verb,Future,Active,Indicative,3,Singular,,,betacode:KATAPATH/SEI,KATAPATH/SEI
LXX-Judg-005-021-023,αὐτοὺς,21,23,strong:G846,,G846,packard:RD-APM,RD-APM,Demonstrative Pronoun,,,,,Plural,Accusative,Masculine,betacode:AU)TOU\S,AU)TOU\S
LXX-Judg-005-021-024,ψυχή,21,24,strong:G5590,ψυχή,G5590,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:YUXH/,YUXH/
LXX-Judg-005-021-025,μου,21,25,strong:G1473,ἐγώ,G1473,packard:RP-GS,RP-GS,Personal/Possessive Pronoun,,,,,Singular,Genitive,,betacode:MOU,MOU
LXX-Judg-005-021-026,δυνατή,21,26,strong:G1415,δυνατός,G1415,packard:A1-NSF,A1-NSF,Adjective,,,,,Singular,Nominative,Feminine,betacode:DUNATH/,DUNATH/
22,22,22,,,,,,,,,,,,,,,,
LXX-Judg-005-022-001,τότε,22,1,strong:G5119,τότε,G5119,packard:D,D,Adverb,,,,,,,,betacode:TO/TE,TO/TE
LXX-Judg-005-022-002,ἐνεποδίσθησαν,22,2,,,,packard:VSI-API3P,VSI-API3P,Verb,Aorist,Passive,Indicative,3,Plural,,,betacode:E)NEPODI/SQHSAN,E)NEPODI/SQHSAN
LXX-Judg-005-022-003,πτέρναι,22,3,strong:G4418,πτέρνα,G4418,packard:N1-NPF,N1-NPF,Noun,,,,,Plural,Nominative,Feminine,betacode:PTE/RNAI,PTE/RNAI
LXX-Judg-005-022-004,ἵππου,22,4,strong:G2462,ἵππος,G2462,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:I(/PPOU,I(/PPOU
LXX-Judg-005-022-005,σπουδῇ,22,5,strong:G4710,σπουδή,G4710,packard:N1-DSF,N1-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:SPOUDH=|,SPOUDH=|
LXX-Judg-005-022-006,ἔσπευσαν,22,6,strong:G4692,σπεύδω,G4692,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:E)/SPEUSAN,E)/SPEUSAN
LXX-Judg-005-022-007,ἰσχυροὶ,22,7,strong:G2478,ἰσχυρός,G2478,packard:A1A-NPM,A1A-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:I)SXUROI\,I)SXUROI\
LXX-Judg-005-022-008,αὐτοῦ,22,8,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-022-009,τότε,22,9,strong:G5119,τότε,G5119,packard:D,D,Adverb,,,,,,,,betacode:TO/TE,TO/TE
LXX-Judg-005-022-010,ἀπεκόπησαν,22,10,,,,packard:VAI-AAI3P,VAI-AAI3P,Verb,Aorist,Active,Indicative,3,Plural,,,betacode:A)PEKO/PHSAN,A)PEKO/PHSAN
LXX-Judg-005-022-011,πτέρναι,22,11,strong:G4418,πτέρνα,G4418,packard:N1-NPF,N1-NPF,Noun,,,,,Plural,Nominative,Feminine,betacode:PTE/RNAI,PTE/RNAI
LXX-Judg-005-022-012,ἵππου,22,12,strong:G2462,ἵππος,G2462,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:I(/PPOU,I(/PPOU
LXX-Judg-005-022-013,αμαδαρωθ,22,13,,,,packard:N-N,N-N,Noun,,,,,,Nominative,,betacode:AMADARWQ,AMADARWQ
LXX-Judg-005-022-014,δυνατῶν,22,14,strong:G1415,δυνατός,G1415,packard:A1-GPM,A1-GPM,Adjective,,,,,Plural,Genitive,Masculine,betacode:DUNATW=N,DUNATW=N
LXX-Judg-005-022-015,αὐτοῦ,22,15,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
23,23,23,,,,,,,,,,,,,,,,
LXX-Judg-005-023-001,καταρᾶσθε,23,1,,,,packard:V3-PMD2P,V3-PMD2P,Verb,Present,Middle,Imperative,2,Plural,,,betacode:KATARA=SQE,KATARA=SQE
LXX-Judg-005-023-002,Μηρωζ,23,2,,,,packard:N-ASF,N-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:*MHRWZ,*MHRWZ
LXX-Judg-005-023-003,εἶπεν,23,3,,,,packard:VBI-AAI3S,VBI-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:EI)=PEN,EI)=PEN
LXX-Judg-005-023-004,ἄγγελος,23,4,strong:G32,,G32,packard:N2-NSM,N2-NSM,Noun,,,,,Singular,Nominative,Masculine,betacode:A)/GGELOS,A)/GGELOS
LXX-Judg-005-023-005,κυρίου,23,5,strong:G2962,κύριος,G2962,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:KURI/OU,KURI/OU
LXX-Judg-005-023-006,καταρᾶσθε,23,6,,,,packard:V3-PMD2P,V3-PMD2P,Verb,Present,Middle,Imperative,2,Plural,,,betacode:KATARA=SQE,KATARA=SQE
LXX-Judg-005-023-007,ἐπικατάρατος,23,7,strong:G1944,ἐπικατάρατος,G1944,packard:A1B-NSM,A1B-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:E)PIKATA/RATOS,E)PIKATA/RATOS
LXX-Judg-005-023-008,πᾶς,23,8,strong:G3956,πᾶς,G3956,packard:A3-NSM,A3-NSM,Adjective,,,,,Singular,Nominative,Masculine,betacode:PA=S,PA=S
LXX-Judg-005-023-009,ὁ,23,9,strong:G3588,ὁ,G3588,packard:RA-NSM,RA-NSM,Article,,,,,Singular,Nominative,Masculine,betacode:O(,O(
LXX-Judg-005-023-010,κατοικῶν,23,10,,,,packard:V2-PAPNSM,V2-PAPNSM,Verb,Present,Active,Participle,,Singular,Nominative,Masculine,betacode:KATOIKW=N,KATOIKW=N
LXX-Judg-005-023-011,αὐτήν,23,11,strong:G846,,G846,packard:RD-ASF,RD-ASF,Demonstrative Pronoun,,,,,Singular,Accusative,Feminine,betacode:AU)TH/N,AU)TH/N
LXX-Judg-005-023-012,ὅτι,23,12,strong:G3754,ὅτι,G3754,packard:C,C,Conjunction,,,,,,,,betacode:O(/TI,O(/TI
LXX-Judg-005-023-013,οὐκ,23,13,strong:G3756,οὐ,G3756,packard:D,D,Adverb,,,,,,,,betacode:OU)K,OU)K
